Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
APARTMENT,DUPLEX,Bruxelles,Ixelles,1050,Trevi Gestea,gestea@omniwebsites.be,+32 2 767 67 88,BUY_REGULAR,590000,,3,2,0,2,,1,,USA_HYPER_EQUIPPED,AS_NEW,170,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Heers,3870,We Invest Hesbaye,storage4563_301@importfrommedia.be,+32 19 86 06 06,BUY_REGULAR,275000,3,4,1,1,2,,,1,USA_HYPER_EQUIPPED,AS_NEW,131,125,197,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,ETHE,6760,Home Sweet Gaume,homesweetgaume@omniwebsites.be,+32 63 39 53 03,BUY_REGULAR,250000,4,1,1,0,1,,,,SEMI_EQUIPPED,GOOD,117,635,773,0,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Forest,1190,Caron Real Estate,storage8164_358@importfrommedia.be,,BUY_REGULAR,135000,2,1,1,1,1,,,,INSTALLED,TO_RENOVATE,60,,,1,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,KNOKKE,8300,Immo Porthouse,immoporthouse@omniwebsites.be,+32 50 41 55 50,BUY_REGULAR,875000,4,6,3,0,,,2,2,SEMI_EQUIPPED,TO_RENOVATE,215,,249,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Kortrijk,8500,ERA Becue,immoweb@erabelgium.be,+32 56 75 57 47,BUY_REGULAR,179000,2,0,,0,,,,,,,137,,890,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Itegem,2222,Koningen & Ridders,koningenridders@omniwebsites.be,+32 15 24 02 26,BUY_REGULAR,395000,4,2,1,0,2,,2,3,SEMI_EQUIPPED,TO_RENOVATE,,,1948,0,0,0,0,1,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Bruxelles,BRUXELLES,1000,CENTURY 21 Beyto,beyto@omniwebsites.be,+32 2 309 65 88,BUY_REGULAR,750000,,0,,0,,,,,,,160,,0,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,PEPINSTER,4860,Liboy Lejeune & BR associés.,contact_4164@alveen.com,+32 4 337 12 13,BUY_REGULAR,279000,2,7,2,0,2,26,,,NOT_INSTALLED,,378,70,260,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Wetteren,9230,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,376032,2,3,2,0,2,,,1,INSTALLED,AS_NEW,126,70,142,0,0,0,0,0,0,1,1,0
APARTMENT,PENTHOUSE,Bruxelles,Uccle,1180,ZADA PROPERTIES,zadaprop_saint-gilles@importfrommedia.be,,BUY_REGULAR,1450000,3,3,2,17,3,4,1,1,HYPER_EQUIPPED,AS_NEW,200,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Tienen,3300,ERA Immopunt,immoweb@erabelgium.be,+32 16 81 50 00,BUY_REGULAR,249000,2,3,1,0,,,,,,,155,240,240,1,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,SINT-AMANDSBERG,9040,Cannoodt,info@cannoodt.be,+32 9 228 99 89,BUY_REGULAR,299000,,3,1,1,2,,,1,INSTALLED,GOOD,90,,139,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Florée,5334,Les Viviers Properties,info.bw@omniwebsites.be,+32 10 24 24 22,BUY_REGULAR,435000,3,4,2,0,,,1,3,,,180,,968,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Wilrijk,2610,DVA Real Estate,dvarealestate@omniwebsites.be,+32 3 297 00 00,BUY_REGULAR,415000,,2,1,0,1,,1,,INSTALLED,GOOD,190,,94,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Tubize,1480,MC IMMO,info@mcimmo.be,+32 2 390 01 99,BUY_REGULAR,240000,2,2,,0,1,,,1,INSTALLED,AS_NEW,76,,,0,0,1,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Flandres,Anvers,2018,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,155000,2,0,1,0,1,,,,SEMI_EQUIPPED,GOOD,43,,,0,0,0,0,1,0,0,0,0
APARTMENT,FLAT_STUDIO,Flandres,Antwerpen (2000),2000,VB Partners Immobiliën,201383@secure.fortissimmo.net,+32 3 337 50 70,BUY_REGULAR,139000,,0,1,0,,8,,,SEMI_EQUIPPED,,35,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Beaumont,6500,Burima - Bureau Immobilier Marchal,burima@omniwebsites.be,+32 71 22 04 01,BUY_REGULAR,160000,3,4,1,0,1,,,,INSTALLED,GOOD,136,,170,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Lambert,1200,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,1010000,2,4,3,3,4,5,1,1,USA_HYPER_EQUIPPED,AS_NEW,226,47,119,1,0,1,0,0,0,1,1,0
HOUSE,APARTMENT_BLOCK,Flandres,Leuven,3000,investeerinkoten.be,bart@investeerinkoten.be,,BUY_REGULAR,725000,2,3,2,0,2,,,,,JUST_RENOVATED,,,151,0,0,0,1,0,0,0,0,0
HOUSE,HOUSE,Flandres,Zoersel,2980,Heylen Vastgoed Zoersel,heylenvastgoed@omniwebsites.be,+32 3 384 00 00,BUY_REGULAR,504000,3,3,2,0,,,1,,INSTALLED,,180,,0,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Ronse,9600,Immoboss,19996899380@secure.fortissimmo.net,+32 9 233 33 69,BUY_REGULAR,387000,,3,1,0,2,13,,,,GOOD,170,470,535,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Destelbergen,9070,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,349000,3,2,1,0,1,,,,INSTALLED,,88,39,,0,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Woluwe-Saint-Lambert,1200,CENTURY 21 Wolu Way,century21_woluway_brux@importfrommedia.be,+32 2 733 21 21,BUY_REGULAR,495000,,3,1,0,1,,1,,HYPER_EQUIPPED,GOOD,128,,,1,0,0,0,0,0,1,0,0
APARTMENT,GROUND_FLOOR,Bruxelles,Woluwe-Saint-Pierre,1150,TRIOR Woluwe,triorwaterloo_965@importfrommedia.be,+32 2 430 37 37,BUY_REGULAR,425000,3,3,2,0,2,,1,,INSTALLED,TO_RENOVATE,113,150,,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Liège Grivegnée,4030,Sciara Immo,immobilieresciara@importfrommedia.be,+32 4 366 00 26,BUY_REGULAR,229000,2,4,1,1,2,,,,INSTALLED,AS_NEW,150,,140,1,0,1,0,0,0,1,0,0
HOUSE,VILLA,Wallonie,Hannut,4280,Wafina Sprl,john@wafina.be,+32 19 32 29 26,BUY_REGULAR,489000,4,4,1,0,2,,,,INSTALLED,TO_BE_DONE_UP,,1,1548,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Molenbeek-Saint-Jean,1080,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,189000,2,2,1,1,1,,,,INSTALLED,GOOD,75,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Audenarde,9700,IMMO BEGUIN,immobeguin@omniwebsites.be,,BUY_REGULAR,299500,4,3,1,0,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,180,,911,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,SINT-DENIJS-WESTREM,9051,Axel Lenaerts Makelaars Destelbergen,axellenaertsdestelbergen@omniwebsites.be,+32 9 219 08 77,BUY_REGULAR,125000,2,1,,0,1,,,,NOT_INSTALLED,TO_BE_DONE_UP,70,,,0,0,0,0,1,0,0,0,0
APARTMENT,PENTHOUSE,Bruxelles,Schaerbeek,1030,Homeside Properties,homeside@omniwebsites.be,+32 2 567 96 74,BUY_REGULAR,389000,2,3,1,0,1,,,,INSTALLED,,130,,,1,0,0,0,1,0,1,0,0
APARTMENT,GROUND_FLOOR,Bruxelles,Uccle,1180,We Invest Bruxelles,storage4563_152@importfrommedia.be,+32 2 318 62 66,BUY_REGULAR,665000,4,4,1,1,2,,,2,USA_INSTALLED,,,300,,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Molenbeek-Saint-Jean,1080,NJR Real Estate,info@njrrealestate.be,+32 2 647 04 02,BUY_REGULAR,210000,3,2,1,0,1,,,,,TO_BE_DONE_UP,90,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Lambert,1200,TRIOR Woluwe,triorwaterloo_965@importfrommedia.be,+32 2 430 37 37,BUY_REGULAR,775000,2,4,1,0,2,,1,1,INSTALLED,GOOD,197,30,128,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,ROSOUX-CRENWICK,4257,Immobilière Bertrand Nandrin,xavierbertrand2@omniwebsites.be,+32 85 31 31 15,BUY_REGULAR,299000,4,3,1,1,2,,2,,INSTALLED,GOOD,151,500,909,1,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Marcinelle,6001,Immobilière Del Bianco,storage3348_825@importfrommedia.be,+32 71 46 54 26,BUY_REGULAR,194000,2,4,1,1,2,,,,,GOOD,124,,0,0,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Charleroi Lodelinsart,6042,DECA Immobilier,storage6489_661@importfrommedia.be,+32 2 899 24 78,BUY_REGULAR,129000,,3,1,1,1,,,,INSTALLED,GOOD,118,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Flemalle,4400,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,165000,4,3,1,1,1,,1,1,INSTALLED,TO_BE_DONE_UP,105,60,315,0,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Bruyelle,7641,Henro Immo,henroimmo@omniwebsites.be,+32 69 23 24 00,BUY_REGULAR,360000,4,8,,2,2,,2,,,,336,,1070,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Buggenhout,9255,Immo Arthur Segers,immoarth_buggenhout@importfrommedia.be,+32 52 46 00 00,BUY_REGULAR,265000,3,2,1,0,1,,,,INSTALLED,AS_NEW,101,,160,0,0,0,0,0,0,1,0,0
APARTMENT,KOT,Flandres,Anvers,2060,Julimmo,storage7258_776@importfrommedia.be,+32 3 303 39 36,BUY_REGULAR,159000,2,0,1,0,1,,,,,AS_NEW,30,,,0,0,0,1,0,0,1,0,0
APARTMENT,DUPLEX,Bruxelles,Bruxelles,1000,Trevi Gestea,gestea@omniwebsites.be,+32 2 767 67 88,BUY_REGULAR,600000,,2,2,0,3,,2,,HYPER_EQUIPPED,AS_NEW,145,,,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,La Louvière,7100,Groep Huyzentruyt nv,19994395480@secure.fortissimmo.net,+32 800 30 103,BUY_REGULAR,260876,,3,1,0,2,,,,,,134,,327,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Seraing,4101,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,89000,,1,1,1,1,,,,SEMI_EQUIPPED,AS_NEW,76,,,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Wallonie,GRANDMETZ,7900,IMMO BEGUIN,info@immobeguin.be,,BUY_REGULAR,359000,4,2,1,0,2,,1,,INSTALLED,GOOD,130,,849,0,0,0,0,1,0,1,0,1
HOUSE,VILLA,Flandres,Dilsen-Stokkem,3650,Jansen Real Estate BV,jansenre_zonhoven@importfrommedia.be,+32 11 39 90 50,BUY_REGULAR,438000,4,3,2,0,,,,,,,170,,1809,1,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Bruxelles,Bruxelles,1000,FIERCE IMMO,storage7616_295@importfrommedia.be,+32 2 420 65 01,BUY_REGULAR,460000,2,3,2,1,2,,42,,HYPER_EQUIPPED,AS_NEW,146,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Brakel,9660,DMG Vastgoed,dmgvastgoed_285@importfrommedia.be,+32 55 21 12 10,BUY_REGULAR,159000,2,3,1,1,2,,,2,USA_INSTALLED,TO_RENOVATE,184,230,397,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Chapelle-lez-Herlaimont,7160,We Invest Centre Hainaut,storage4563_46@importfrommedia.be,+32 64 55 57 77,BUY_REGULAR,149000,2,3,,0,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,138,,610,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Berchem,2600,Tom Geenen Vastgoed,info@tomgeenen.be,+32 3 283 83 84,BUY_REGULAR,319000,2,2,1,1,2,12,,,INSTALLED,GOOD,160,29,110,1,1,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1020,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,215000,2,2,1,1,1,,,,INSTALLED,GOOD,78,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Sint-Andries,8200,Isera Vastgoed,Z10041@secure.fortissimmo.net,+32 50 72 02 72,BUY_REGULAR,220000,,2,1,0,,13,1,,,TO_RENOVATE,110,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Aalter,9880,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,409500,,3,1,0,1,13,,,INSTALLED,,165,40,135,0,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Kluisbergen,9690,DL Groupe Tournai 069,cabinet056_684@importfrommedia.be,+32 69 66 56 56,BUY_REGULAR,169000,2,3,1,1,,,,,USA_INSTALLED,TO_RENOVATE,220,73,185,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Lummen,3560,Immo Benny Simons,info@immobennysimons.be,+32 475 25 01 72,BUY_REGULAR,395000,,3,1,0,2,13,,,,AS_NEW,,,1231,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Halle,1500,We Invest Tubize,storage4563_260@importfrommedia.be,+32 2 355 42 20,BUY_REGULAR,239000,2,3,1,1,1,,,,SEMI_EQUIPPED,GOOD,114,,40,1,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Sint-Amandsberg,9040,ISTOIR,Z10174@secure.fortissimmo.net,+32 9 240 80 10,BUY_REGULAR,435000,,1,1,0,1,4,,,,AS_NEW,95,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Wavre,1300,TRUST REAL ESTATE SPRL,trust@omniwebsites.be,+32 10 68 01 81,BUY_REGULAR,425000,,2,1,0,1,,1,,INSTALLED,,93,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Charleroi Lodelinsart,6042,L.Horizon Immobilier,storage6086_442@importfrommedia.be,,BUY_REGULAR,145000,3,2,1,1,1,,,,INSTALLED,GOOD,95,,184,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Farciennes,6240,Etimo,etimo_montsurmarchienn@importfrommedia.be,+32 71 36 47 91,BUY_REGULAR,199000,3,3,1,0,,,,,,TO_BE_DONE_UP,120,,1003,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Aye,6900,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,349000,4,3,1,1,2,,1,4,INSTALLED,AS_NEW,120,1252,1445,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Waret-la-Chaussée,5310,Immobilière Color,secretariat@color-immo.be,+32 84 41 26 69,BUY_REGULAR,320000,,2,,0,,,,,,,95,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Ath Ormeignies,7802,Team Construct,storage9512_452@importfrommedia.be,+32 2 556 47 56,BUY_REGULAR,355846,4,4,1,0,2,,,,,AS_NEW,147,,817,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Liège,4000,We Invest Liège,storage4563_506@importfrommedia.be,+32 4 277 00 07,BUY_REGULAR,199000,2,4,1,0,3,,,,,GOOD,215,,56,1,0,0,0,0,0,0,0,0
HOUSE,VILLA,Flandres,Gand,9052,Infinimo,infinimo@omniwebsites.be,+32 9 383 06 76,BUY_REGULAR,985000,4,4,1,2,4,,,2,INSTALLED,,388,,1576,1,0,0,0,1,0,1,0,1
HOUSE,HOUSE,Wallonie,Chimay,6460,We Invest En Fagne,storage4563_662@importfrommedia.be,+32 71 15 87 87,BUY_REGULAR,270000,4,8,3,0,4,,1,,,TO_BE_DONE_UP,362,90,380,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,1350000,2,2,2,0,,11,,,HYPER_EQUIPPED,AS_NEW,75,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Sint-Niklaas,9111,Uw-huis.be,uw-huis@contactme.skarabee.com,+32 52 46 38 03,BUY_REGULAR,429000,3,2,2,0,2,1,,,,GOOD,146,,271,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Dirk Willemyns,verkoop1@dirkwillemyns.be,+32 50 60 99 01,BUY_REGULAR,445000,4,2,1,1,1,,,,,AS_NEW,72,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Pont à Celles,6230,ERA Cedimmo – Nivelles,Immoweb@erabelgium.be,+32 67 70 07 79,BUY_REGULAR,236125,2,2,2,0,,,,,,,97,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Merchtem,1785,Structura,structura@omniwebsites.be,+32 2 460 80 46,BUY_REGULAR,400000,4,2,1,0,1,,1,,INSTALLED,GOOD,121,,,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Anvers,2140,Heylen Vastgoed Antwerpen 't Zand,heylenvastgoed@omniwebsites.be,+32 3 260 46 66,BUY_REGULAR,149000,2,1,1,0,1,,,,NOT_INSTALLED,TO_RENOVATE,74,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Renaix,9600,DMG Vastgoed,dmgvastgoed_285@importfrommedia.be,+32 55 21 12 10,BUY_REGULAR,239000,3,3,1,0,2,,,,INSTALLED,AS_NEW,150,,106,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Neuville-en-Condroz,4121,Cosy Immobilier,cosy@omniwebsites.be,+32 4 247 47 00,BUY_REGULAR,324000,4,3,,1,2,,1,,,TO_BE_DONE_UP,135,,542,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Beersel,1650,Immo Pické BV BVBA.,storage6011_791@importfrommedia.be,+32 2 331 62 69,BUY_REGULAR,349000,3,3,2,1,2,,1,3,SEMI_EQUIPPED,TO_BE_DONE_UP,209,,307,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Bavikhove,8531,Vastgoed Norman,vastgoednorman@contactme.skarabee.com,+32 56 25 26 19,BUY_REGULAR,615000,4,3,1,0,2,1,,4,,GOOD,177,,839,0,0,0,0,0,0,0,0,0
APARTMENT,GROUND_FLOOR,Flandres,Middelkerke,8430,Immo Francois,contact@immofrancois.be,+32 59 46 04 60,BUY_REGULAR,139000,,0,1,0,1,1,,,,GOOD,35,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Seraing Jemeppesur-Meuse,4101,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,205000,2,3,1,1,2,,,1,HYPER_EQUIPPED,AS_NEW,125,62,140,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Lochristi,9080,Lo-Immo bvba,99446@secure.fortissimmo.net,+32 9 342 77 77,BUY_REGULAR,475000,,3,1,0,2,14,1,,INSTALLED,,195,400,772,0,0,0,0,0,0,1,1,0
HOUSE,TOWN_HOUSE,Wallonie,Courcelles Trazegnies,6183,Pacimmo,pacimmo_832@importfrommedia.be,+32 71 32 53 25,BUY_REGULAR,160000,3,2,2,2,2,,2,6,SEMI_EQUIPPED,TO_BE_DONE_UP,166,,392,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Saint-Nicolas,4420,Infinity Immo,infinityimmo_438@importfrommedia.be,,BUY_REGULAR,232000,2,3,1,1,2,,,,SEMI_EQUIPPED,GOOD,116,43,110,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Liège,4000,PICARD immo,storage6286_436@importfrommedia.be,+32 84 46 84 00,BUY_REGULAR,135000,2,1,1,1,1,,,,INSTALLED,JUST_RENOVATED,33,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Zoute,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,799000,2,2,2,0,2,15,,,HYPER_EQUIPPED,,85,,,1,0,0,0,0,0,0,0,0
APARTMENT,DUPLEX,Flandres,Waregem,8790,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,435000,2,4,2,0,2,,,1,INSTALLED,AS_NEW,246,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Ninove,9400,Immo Marc Bvba,immo.marc@contactme.skarabee.com,+32 54 32 65 50,BUY_REGULAR,139000,,2,1,0,1,,,,INSTALLED,TO_RENOVATE,141,,0,0,0,0,0,0,0,0,0,0
HOUSE,BUNGALOW,Flandres,Roosdaal,1750,Accenta,immoacce_affligem@importfrommedia.be,+32 53 41 57 92,BUY_REGULAR,395000,4,2,1,0,2,,1,3,INSTALLED,TO_BE_DONE_UP,156,500,699,0,0,0,0,0,0,0,1,0
APARTMENT,LOFT,Bruxelles,Forest,1190,Property Lab,storage5237_500@importfrommedia.be,+32 2 537 47 38,BUY_REGULAR,725000,3,3,2,2,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,229,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Lessines,7860,Vastgoed Svena,svena-szJG1htd@omniwebsites.be,+32 54 25 08 16,BUY_REGULAR,299000,4,3,1,0,2,,1,,INSTALLED,GOOD,143,,730,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Wallonie,MUSSON,6750,Alison immo,alisonimmo@omniwebsites.be,,BUY_REGULAR,225000,2,4,,2,2,,1,,,TO_BE_DONE_UP,176,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Ath,7812,DL GROUPE ATH 068,cabinet056_ath_342@importfrommedia.be,+32 68 87 00 80,BUY_REGULAR,299000,4,3,1,1,,,1,2,INSTALLED,GOOD,167,,975,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Deinze,9800,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,250000,4,1,1,0,1,9,101,10,HYPER_EQUIPPED,,63,,,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Affligem,1790,Accenta,immoacce_affligem@importfrommedia.be,+32 53 41 57 92,BUY_REGULAR,249000,3,2,1,0,1,,1,1,INSTALLED,TO_RENOVATE,140,174,304,1,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Sint-Niklaas,9100,ERA Wonen Sint-Niklaas,immoweb@erabelgium.be,+32 3 296 37 69,BUY_REGULAR,345000,2,4,1,0,,,1,,HYPER_EQUIPPED,,195,,200,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,JEHONVILLE,6880,Immobilière Mustang,mustang@omniwebsites.be,+32 61 40 17 50,BUY_REGULAR,299000,4,5,1,0,2,,1,,INSTALLED,GOOD,188,,1350,0,0,0,0,1,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Bruges,8000,IMMAX BRUGGE,storage4588_748@importfrommedia.be,+32 50 62 44 14,BUY_REGULAR,545000,2,6,1,0,,,,,USA_HYPER_EQUIPPED,TO_BE_DONE_UP,399,,190,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Mariakerke,9030,Durabrik Bouwbedrijven NV,Z48191@secure.fortissimmo.net,+32 800 62 732,BUY_REGULAR,489500,,4,1,0,,,,,,,162,226,307,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Silly,7830,Trevi Conseil Immo,trevi-conseilimmo@omniwebsites.be,+32 2 355 50 55,BUY_REGULAR,530000,4,4,2,2,5,,1,5,INSTALLED,JUST_RENOVATED,250,950,1214,1,0,1,0,1,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Beyne-Heusay,4610,Allen Keapler & Partners,storage9822_872@importfrommedia.be,+32 4 277 17 07,BUY_REGULAR,449000,4,5,2,2,2,,2,5,INSTALLED,TO_BE_DONE_UP,600,5282,4462,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Hoogstraten,2320,Albert Rijkevorsel,albertrijkevorsel@contactme.skarabee.com,+32 80 02 52 37,BUY_REGULAR,349900,3,2,1,0,1,1,1,,,GOOD,90,,,1,0,0,0,0,0,1,0,0
HOUSE,MANSION,Wallonie,Manage,7170,ALEX INVEST IMMOBILIER SPRL,info@alexinvest.be,+32 64 70 01 45,BUY_REGULAR,295000,3,8,2,0,3,,,,INSTALLED,GOOD,394,,500,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,BOUFFIOULX,6200,Service Immobilier,info@serviceimmobilier.be,+32 71 38 44 44,BUY_REGULAR,109000,2,2,2,0,,,,,,GOOD,65,,0,0,0,0,0,0,0,0,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Verviers,4800,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,689000,3,10,6,6,6,,,,INSTALLED,GOOD,380,,458,0,0,1,0,0,0,1,0,0
HOUSE,VILLA,Wallonie,Belvaux,5580,Vos Agences Condrogest Marche-en-Famenne,marche@condrogest.be,+32 84 43 35 88,BUY_REGULAR,995000,4,7,4,0,6,9,1,,,GOOD,507,9019,9019,1,1,0,0,1,0,1,1,1
HOUSE,HOUSE,Flandres,MOREGEM,9790,Axel Lenaerts makelaars Oudenaarde,axellenaertsoudenaarde@omniwebsites.be,+32 55 60 30 00,BUY_REGULAR,699000,4,4,1,0,2,,4,5,SEMI_EQUIPPED,TO_BE_DONE_UP,386,,1286,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Flandres,SCHEPDAAL,1703,Immo Roelands,immoroelands@omniwebsites.be,+32 2 361 30 01,BUY_REGULAR,449000,3,3,1,0,,,,,SEMI_EQUIPPED,GOOD,200,,777,1,0,0,0,0,0,0,0,0
